map_name,condition,circuit_id,leg_index,leg_m,start_lat,start_lon,end_lat,end_lon,pc1,pc2,decision_pressure,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,circuit_fitness
airelles,B-open,ca4c1f6fa8,10,396.2,42.521184,2.062639,42.522322,2.058049,3.5866,4.2366,0.5672,0.0,0.1457,0.0099,1.0,0.0,0.1448,0.5672,0.0,0.0996,0.0,91.4157
airelles,B-open,ca4c1f6fa8,11,247.5,42.522322,2.058049,42.520136,2.058646,-6.5853,-3.4185,0.1122,0.852,0.1215,0.7999,1.0,0.762,0.0632,0.1122,0.0,0.8944,0.0,91.4157
airelles,B-open,ca4c1f6fa8,12,455.2,42.520136,2.058646,42.521637,2.063824,2.3502,6.964,0.6106,0.047,0.2213,0.0002,1.0,0.0006,0.2213,0.6106,0.0,0.0126,0.0,91.4157
airelles,B-open,ca4c1f6fa8,13,480.1,42.521637,2.063824,42.525294,2.066957,-3.3249,-3.9649,0.1496,0.3994,0.0971,0.7272,1.0,0.3406,0.0547,0.1496,0.0,0.8528,0.0,91.4157
airelles,B-handrail,8d41d220f2,0,221.4,42.525294,2.066957,42.52356,2.068293,-6.2233,-3.1204,0.0173,0.0096,0.3157,0.9738,1.0,0.0095,0.1313,0.0173,0.0,0.9868,0.0,93.0969
airelles,B-handrail,8d41d220f2,1,208.4,42.52356,2.068293,42.524127,2.07072,2.1662,-4.1697,0.2848,0.057,0.0,0.4304,1.0,0.0374,0.0,0.2848,0.0,0.656,0.0,93.0969
airelles,B-handrail,8d41d220f2,2,428.4,42.524127,2.07072,42.527729,2.068837,-5.4751,-4.2072,0.0398,0.2044,0.2091,0.9342,1.0,0.1976,0.0919,0.0398,0.0,0.9665,0.0,93.0969
airelles,B-handrail,8d41d220f2,3,354.1,42.527729,2.068837,42.527938,2.064518,9.6227,0.0393,0.8251,0.0,0.0,0.0,0.3497,0.0,0.0,0.5,0.0,0.0,0.3251,93.0969
airelles,B-handrail,8d41d220f2,4,372.2,42.527938,2.064518,42.524611,2.065084,1.0293,9.4244,0.6501,0.0,0.3001,0.0,1.0,0.0,0.3001,0.6501,0.0,0.0,0.0,93.0969
airelles,B-handrail,8d41d220f2,5,558.4,42.524611,2.065084,42.528774,2.068914,-6.8939,-3.7369,0.0349,0.425,0.2206,0.9428,1.0,0.4127,0.0958,0.0349,0.0,0.971,0.0,93.0969
airelles,B-handrail,8d41d220f2,6,347.7,42.528774,2.068914,42.525675,2.068299,6.2605,0.0969,0.5,0.1508,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,93.0969
airelles,B-handrail,8d41d220f2,7,320.8,42.525675,2.068299,42.525976,2.064399,0.4798,-2.4931,0.3056,0.2942,0.0457,0.4156,1.0,0.1897,0.0343,0.3056,0.0,0.6447,0.0,93.0969
airelles,B-handrail,8d41d220f2,8,288.3,42.525976,2.064399,42.524543,2.06146,-1.8495,-8.3004,0.0,0.1354,0.0,1.0,0.8656,0.1354,0.0,0.0,0.0,0.8656,0.0,93.0969
airelles,B-handrail,8d41d220f2,9,385.1,42.524543,2.06146,42.521184,2.062639,5.2655,1.9382,0.5303,0.0932,0.0606,0.0,1.0,0.0,0.0606,0.5303,0.0,0.0,0.0,93.0969
airelles,B-handrail,8d41d220f2,10,510.3,42.521184,2.062639,42.524789,2.06651,-9.1665,-3.2352,0.0013,0.6555,0.264,0.9979,1.0,0.6548,0.1059,0.0013,0.0,0.9989,0.0,93.0969
airelles,B-handrail,8d41d220f2,11,414.1,42.524789,2.06651,42.524794,2.071572,-1.289,5.783,0.5044,0.1692,0.2748,0.2087,1.0,0.0773,0.2404,0.5044,0.0,0.4568,0.0,93.0969
airelles,B-handrail,8d41d220f2,12,269.0,42.524794,2.071572,42.522372,2.071658,-5.8026,-1.5399,0.1161,0.2055,0.2807,0.8188,1.0,0.1859,0.1428,0.1161,0.0,0.9049,0.0,93.0969
airelles,B-handrail,8d41d220f2,13,503.1,42.522372,2.071658,42.525294,2.066957,-0.1055,0.1981,0.3531,0.0523,0.1547,0.3883,1.0,0.0326,0.1187,0.3531,0.0,0.6232,0.0,93.0969
