map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,01cebe3b79,5,forest,18,261.7,-8.3397,0.0774,0.1619,0.3011,1.0,0.0425,0.1327,0.406,0.0,0.5488,0.0,0.8702,0.0881,0.5654,0.5256
crohot,9bdcd6da37,5,forest,0,1015.9,-1.1768,0.7161,0.1586,0.3675,1.0,0.4341,0.1236,0.3664,0.0,0.6062,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,1,403.2,-1.1768,0.0,0.0,0.0,0.7029,0.0,0.0,0.5,0.0,0.0,0.1485,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,2,243.4,-1.1768,0.0,0.0,0.0,0.4536,0.0,0.0,0.5,0.0,0.0,0.2732,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,3,638.3,-1.1768,0.0261,0.0544,0.0,1.0,0.0,0.0544,0.5272,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,4,396.1,-1.1768,0.1086,0.2964,0.8846,1.0,0.1022,0.1391,0.0748,0.0,0.9405,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,5,347.2,-1.1768,0.0022,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,6,619.5,-1.1768,0.6483,0.1082,0.3527,1.0,0.385,0.0853,0.3587,0.0,0.5939,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,7,489.1,-1.1768,1.0,0.1019,0.0,1.0,0.0,0.1019,0.551,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,8,356.5,-1.1768,0.7168,0.1527,0.7696,1.0,0.6288,0.0822,0.1328,0.0,0.8773,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,9,686.2,-1.1768,1.0,0.1725,0.1433,1.0,0.3785,0.1577,0.5023,0.0,0.3785,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,10,539.5,-1.1768,0.4238,0.121,0.0502,1.0,0.0949,0.1173,0.5324,0.0,0.224,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,11,574.2,-1.1768,0.3764,0.0816,0.9501,1.0,0.3668,0.0351,0.027,0.0,0.9747,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,12,530.3,-1.1768,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,13,345.4,-1.1768,0.0,0.2289,0.0,1.0,0.0,0.2289,0.6145,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,14,710.6,-1.1768,0.3477,0.1324,0.0604,1.0,0.0855,0.1276,0.532,0.0,0.2459,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,15,299.4,-1.1768,0.5604,0.181,0.8942,1.0,0.5299,0.0839,0.0625,0.0,0.9456,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,16,701.9,-1.1768,0.5492,0.1863,0.7196,1.0,0.4659,0.1059,0.1664,0.0,0.8483,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,17,384.7,-1.1768,0.2982,0.0325,0.0,1.0,0.0,0.0325,0.5163,0.0,0.0,0.0,0.8702,0.0432,0.4123,0.8205
crohot,9bdcd6da37,5,forest,18,106.9,-1.1768,0.0,0.164,0.2976,1.0,0.0,0.1347,0.4088,0.0,0.5455,0.0,0.8702,0.0432,0.4123,0.8205
crohot,17e169277b,5,forest,0,391.6,55.6078,1.0,0.1117,0.2415,1.0,0.4914,0.0955,0.4216,0.0,0.4914,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,1,698.7,55.6078,0.9325,0.149,0.0051,1.0,0.0666,0.1486,0.5716,0.0,0.0715,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,2,434.9,55.6078,0.6358,0.2018,0.0,1.0,0.0,0.2018,0.6009,0.0,0.0,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,3,730.2,55.6078,1.0,0.1132,0.2119,1.0,0.4603,0.0988,0.4387,0.0,0.4603,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,4,369.3,55.6078,0.7115,0.0349,0.9699,1.0,0.7007,0.0146,0.0156,0.0,0.9849,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,5,506.3,55.6078,1.0,0.0638,0.9664,1.0,0.9831,0.0268,0.0179,0.0,0.9831,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,6,537.2,55.6078,1.0,0.1403,0.9224,1.0,0.9604,0.0626,0.0442,0.0,0.9604,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,7,655.2,55.6078,0.3887,0.2382,0.2059,1.0,0.1764,0.2088,0.4916,0.0,0.4538,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,8,370.0,55.6078,1.0,0.0642,0.705,1.0,0.8397,0.037,0.157,0.0,0.8397,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,9,128.5,55.6078,0.1499,0.0,0.9987,0.9148,0.1498,0.0,0.0006,0.0,0.9143,0.0001,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,10,165.5,55.6078,0.4208,0.0415,0.861,0.9966,0.3904,0.02,0.0724,0.0,0.9247,0.0002,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,11,695.4,55.6078,1.0,0.0852,0.4116,1.0,0.6416,0.0641,0.3192,0.0,0.6416,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,12,420.6,55.6078,0.5085,0.1813,0.1218,1.0,0.1775,0.168,0.5187,0.0,0.349,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,13,441.1,55.6078,0.0507,0.0607,0.0443,1.0,0.0107,0.0591,0.5069,0.0,0.2104,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,14,1572.9,55.6078,1.0,0.1647,0.9163,1.0,0.9573,0.0741,0.0487,0.0,0.9573,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,15,410.4,55.6078,0.0,0.0,0.0,0.762,0.0,0.0,0.5,0.0,0.0,0.119,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,16,478.6,55.6078,0.6198,0.1142,0.0,1.0,0.0,0.1142,0.5571,0.0,0.0,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,17,625.8,55.6078,0.9592,0.1614,0.7934,1.0,0.8544,0.0845,0.12,0.0,0.8907,0.0,0.8702,0.1479,0.541,0.7185
crohot,17e169277b,5,forest,18,699.2,55.6078,1.0,0.0879,0.5709,1.0,0.7556,0.0578,0.2334,0.0,0.7556,0.0,0.8702,0.1479,0.541,0.7185
crohot,35805eb225,5,forest,0,129.3,9.6971,0.0455,0.0245,0.7803,1.0,0.0402,0.013,0.1125,0.0,0.8833,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,1,932.5,9.6971,1.0,0.1765,0.9709,1.0,0.9853,0.0737,0.0171,0.0,0.9853,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,2,677.2,9.6971,0.0944,0.0,0.3404,1.0,0.0551,0.0,0.3298,0.0,0.5835,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,3,318.5,9.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,4,383.0,9.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,5,408.8,9.6971,0.0,0.0,0.0,0.6399,0.0,0.0,0.5,0.0,0.0,0.18,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,6,458.7,9.6971,0.0,0.0751,0.0,1.0,0.0,0.0751,0.5376,0.0,0.0,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,7,466.1,9.6971,0.0,0.1296,0.8246,1.0,0.0,0.0655,0.0991,0.0,0.9081,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,8,317.3,9.6971,0.4434,0.0438,0.0,1.0,0.0,0.0438,0.5219,0.0,0.0,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,9,378.4,9.6971,0.0039,0.1935,1.0,0.912,0.0039,0.0774,0.0,0.0,0.912,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,10,575.4,9.6971,0.6677,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,11,432.7,9.6971,0.4913,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,12,162.4,9.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,13,559.4,9.6971,0.692,0.1499,0.9338,1.0,0.6687,0.0659,0.038,0.0,0.9663,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,14,420.3,9.6971,0.6566,0.0821,0.8618,1.0,0.6095,0.0396,0.0748,0.0,0.9284,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,15,293.5,9.6971,0.106,0.0,0.4241,0.6792,0.069,0.0,0.2879,0.0,0.4423,0.0924,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,16,868.9,9.6971,0.3217,0.1915,0.0,1.0,0.0,0.1915,0.5958,0.0,0.0,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,17,548.0,9.6971,0.4383,0.0451,0.0476,1.0,0.0957,0.0438,0.4977,0.0,0.2183,0.0,0.8702,0.0182,0.4283,0.791
crohot,35805eb225,5,forest,18,505.5,9.6971,1.0,0.1361,0.9094,1.0,0.9536,0.0618,0.0514,0.0,0.9536,0.0,0.8702,0.0182,0.4283,0.791
crohot,fdea353567,5,forest,0,397.4,52.0097,0.2301,0.1413,0.0458,1.0,0.0492,0.1375,0.5445,0.0,0.214,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,1,521.9,52.0097,0.2139,0.0721,0.4827,1.0,0.1486,0.0513,0.2773,0.0,0.6948,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,2,534.3,52.0097,0.7277,0.1763,0.3321,1.0,0.4194,0.1411,0.3928,0.0,0.5763,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,3,1414.7,52.0097,0.7018,0.2001,0.2752,1.0,0.3682,0.1671,0.4349,0.0,0.5246,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,4,331.4,52.0097,0.0,0.5853,0.2307,1.0,0.0,0.5043,0.6098,0.0,0.4803,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,5,566.4,52.0097,1.0,0.2217,0.366,1.0,0.605,0.173,0.3873,0.0,0.605,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,6,512.1,52.0097,1.0,0.2037,0.5661,1.0,0.7524,0.1345,0.2611,0.0,0.7524,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,7,460.4,52.0097,1.0,0.3186,0.5059,1.0,0.7112,0.2219,0.3258,0.0,0.7112,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,8,643.9,52.0097,0.3181,0.153,0.0,1.0,0.0,0.153,0.5765,0.0,0.0,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,9,610.8,52.0097,0.5789,0.1001,0.999,1.0,0.5786,0.0401,0.0005,0.0,0.9995,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,10,824.7,52.0097,1.0,0.1369,0.1417,1.0,0.3764,0.1253,0.4879,0.0,0.3764,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,11,263.2,52.0097,0.1629,0.1666,0.0919,1.0,0.0494,0.1574,0.5297,0.0,0.3032,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,12,214.5,52.0097,0.0136,0.1398,0.9868,1.0,0.0135,0.057,0.0075,0.0,0.9934,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,13,445.9,52.0097,0.2986,0.2421,0.5054,1.0,0.2123,0.1687,0.3072,0.0,0.7109,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,14,311.4,52.0097,1.0,0.0557,0.725,1.0,0.8515,0.0315,0.1452,0.0,0.8515,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,15,544.7,52.0097,0.2828,0.061,0.1833,1.0,0.1211,0.0543,0.4333,0.0,0.4282,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,16,355.9,52.0097,0.528,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,17,435.0,52.0097,0.533,0.1833,0.0,1.0,0.0,0.1833,0.5917,0.0,0.0,0.0,0.8702,0.1465,0.4952,0.5719
crohot,fdea353567,5,forest,18,930.0,52.0097,1.0,0.2765,0.9998,1.0,0.9999,0.1106,0.0001,0.0,0.9999,0.0,0.8702,0.1465,0.4952,0.5719
crohot,a80e89db84,5,forest,0,877.1,57.3743,0.2459,0.026,0.8935,1.0,0.2324,0.0121,0.0546,0.0,0.9453,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,1,318.7,57.3743,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,2,678.8,57.3743,0.0112,0.2753,0.0,1.0,0.0,0.2753,0.6377,0.0,0.0,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,3,624.8,57.3743,0.1316,0.1342,0.9896,1.0,0.131,0.0545,0.0059,0.0,0.9948,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,4,635.7,57.3743,0.0,0.1179,0.3369,1.0,0.0,0.094,0.3706,0.0,0.5804,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,5,546.5,57.3743,0.4511,0.1873,0.0,1.0,0.0,0.1873,0.5937,0.0,0.0,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,6,413.2,57.3743,1.0,0.1464,0.8176,1.0,0.9042,0.0746,0.1045,0.0,0.9042,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,7,456.7,57.3743,0.0,0.1211,0.3508,1.0,0.0,0.0956,0.3639,0.0,0.5923,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,8,741.3,57.3743,0.2464,0.178,0.0,1.0,0.0,0.178,0.589,0.0,0.0,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,9,964.2,57.3743,1.0,0.2413,0.9595,1.0,0.9796,0.1024,0.0251,0.0,0.9796,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,10,188.1,57.3743,0.0,0.3897,0.0,1.0,0.0,0.3897,0.6948,0.0,0.0,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,11,314.4,57.3743,0.888,0.0,0.3979,1.0,0.5601,0.0,0.3011,0.0,0.6308,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,12,311.9,57.3743,0.4593,0.0,0.0,0.5175,0.0,0.0,0.5,0.0,0.0,0.2412,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,13,597.4,57.3743,1.0,0.1778,0.0009,1.0,0.0304,0.1777,0.5883,0.0,0.0304,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,14,497.8,57.3743,1.0,0.1458,0.668,1.0,0.8173,0.0874,0.1902,0.0,0.8173,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,15,358.0,57.3743,0.8492,0.2432,0.5016,1.0,0.6014,0.17,0.3098,0.0,0.7082,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,16,150.0,57.3743,0.231,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,17,148.6,57.3743,0.0205,0.1509,0.9547,1.0,0.0201,0.0645,0.0261,0.0,0.9771,0.0,0.8702,0.1484,0.5901,0.8641
crohot,a80e89db84,5,forest,18,1512.8,57.3743,1.0,0.1655,0.0058,1.0,0.0762,0.1649,0.5793,0.0,0.0762,0.0,0.8702,0.1484,0.5901,0.8641
crohot,c44889bee9,5,forest,0,531.2,-59.1019,1.0,0.1323,0.4904,1.0,0.7003,0.0934,0.2885,0.0,0.7003,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,1,366.7,-59.1019,0.3849,0.1961,0.0,1.0,0.0,0.1961,0.598,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,2,426.9,-59.1019,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,3,431.5,-59.1019,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,4,641.0,-59.1019,0.0854,0.1364,0.0,1.0,0.0,0.1364,0.5682,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,5,556.2,-59.1019,0.4177,0.1451,0.4952,1.0,0.2939,0.102,0.2891,0.0,0.7037,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,6,372.8,-59.1019,0.1394,0.1787,0.4771,1.0,0.0963,0.1275,0.3082,0.0,0.6907,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,7,447.9,-59.1019,0.4414,0.3467,0.2982,1.0,0.2411,0.2846,0.4725,0.0,0.5461,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,8,286.3,-59.1019,0.2161,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,9,395.9,-59.1019,0.6709,0.1531,0.938,1.0,0.6498,0.0669,0.0357,0.0,0.9685,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,10,319.8,-59.1019,0.2849,0.0725,0.9171,1.0,0.2728,0.0326,0.0445,0.0,0.9576,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,11,310.1,-59.1019,0.4278,0.0609,0.4244,1.0,0.2787,0.0454,0.3053,0.0,0.6514,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,12,386.2,-59.1019,0.0447,0.0706,0.0005,1.0,0.001,0.0706,0.5351,0.0,0.0221,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,13,403.7,-59.1019,0.1927,0.0904,0.9279,1.0,0.1856,0.0401,0.0393,0.0,0.9633,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,14,504.2,-59.1019,0.6734,0.1309,0.4343,1.0,0.4437,0.0968,0.3199,0.0,0.659,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,15,1191.8,-59.1019,0.6311,0.1022,0.1528,1.0,0.2467,0.0928,0.4669,0.0,0.3909,0.0,0.8702,0.0188,0.4171,0.5799
