map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,d65ad1d2d8,5,forest,9,692.4,-10.0557,0.6218,0.1165,0.4809,1.0,0.4312,0.0829,0.2898,0.0,0.6935,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,10,386.1,-10.0557,0.4486,0.1581,0.8654,1.0,0.4173,0.076,0.0779,0.0,0.9303,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,11,1194.2,-10.0557,0.5534,0.0833,0.1232,1.0,0.1943,0.0771,0.4749,0.0,0.351,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,12,179.9,-10.0557,0.0,0.0,0.881,1.0,0.0,0.0,0.0595,0.0,0.9386,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,13,567.6,-10.0557,0.6148,0.2481,0.7954,1.0,0.5483,0.1297,0.1277,0.0,0.8919,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,14,775.3,-10.0557,1.0,0.1524,0.5902,1.0,0.7682,0.0984,0.2361,0.0,0.7682,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,15,899.9,-10.0557,1.0,0.075,0.0,1.0,0.0,0.075,0.5375,0.0,0.0,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,16,259.9,-10.0557,0.9543,0.2223,0.6751,1.0,0.7841,0.1323,0.1986,0.0,0.8216,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,17,441.5,-10.0557,0.7584,0.1541,0.2612,1.0,0.3876,0.1299,0.4263,0.0,0.5111,0.0,0.8702,0.1438,0.4937,0.5523
crohot,d65ad1d2d8,5,forest,18,806.4,-10.0557,1.0,0.0838,0.2551,1.0,0.5051,0.0709,0.4036,0.0,0.5051,0.0,0.8702,0.1438,0.4937,0.5523
crohot,5aee910602,5,forest,0,478.1,-43.2395,1.0,0.1155,0.69,1.0,0.8307,0.0677,0.1729,0.0,0.8307,0.0,0.8702,0.1007,0.4715,0.6327
