map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h,n_unique_tags
montmirel,c806aa124f,5,forest,6,460.4,55.8455,1.0,0.0652,0.9993,0.4054,0.9997,0.0261,0.0004,0.0,0.4053,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,7,285.9,55.8455,0.4405,0.2178,0.0392,0.1593,0.0872,0.2127,0.585,0.0,0.0315,0.3015,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,8,733.6,55.8455,1.0,0.3058,0.0,0.2677,0.0,0.3058,0.6529,0.0,0.0,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,9,538.1,55.8455,1.0,0.0831,0.08,0.7898,0.2828,0.0791,0.4982,0.0,0.2233,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,10,516.6,55.8455,0.9007,0.0706,0.8328,0.466,0.822,0.0353,0.0895,0.0,0.4253,0.0084,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,11,364.5,55.8455,0.9421,0.3805,0.0,0.3235,0.0,0.3805,0.6902,0.0,0.0,0.0296,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,12,359.1,55.8455,0.8864,0.0,0.6192,1.0,0.6975,0.0,0.1904,0.0,0.7869,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,13,540.7,55.8455,0.8158,0.0973,0.9839,1.0,0.8091,0.0399,0.0089,0.0,0.9919,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,14,1413.4,55.8455,0.8427,0.1749,0.1926,1.0,0.3698,0.1547,0.4743,0.0,0.4388,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,15,424.3,55.8455,0.0,0.0,0.0,0.0006,0.0,0.0,0.5,0.0,0.0,0.4997,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,16,1090.4,55.8455,0.6184,0.1021,0.0,1.0,0.0,0.1021,0.551,0.0,0.0,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,17,575.9,55.8455,1.0,0.2206,0.0042,1.0,0.0651,0.22,0.6077,0.0,0.0651,0.0,0.8702,0.1497,0.588,0.6089,4
montmirel,c806aa124f,5,forest,18,214.0,55.8455,1.0,0.2944,0.574,0.6153,0.7577,0.193,0.2757,0.0,0.4662,0.0,0.8702,0.1497,0.588,0.6089,4
