map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,5eb72c1e9f,5,forest,7,490.7,29.5731,0.3218,0.0721,0.9805,1.0,0.3187,0.0297,0.0105,0.0,0.9902,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,8,645.0,29.5731,0.7379,0.1161,0.0914,1.0,0.223,0.1097,0.5071,0.0,0.3023,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,9,236.7,29.5731,0.0,0.0598,0.8901,1.0,0.0,0.0279,0.0582,0.0,0.9435,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,10,280.0,29.5731,0.0,0.0,0.0,0.3918,0.0,0.0,0.5,0.0,0.0,0.3041,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,11,720.5,29.5731,1.0,0.1954,0.0,1.0,0.0,0.1954,0.5977,0.0,0.0,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,12,841.3,29.5731,1.0,0.2771,0.9924,1.0,0.9962,0.1121,0.0048,0.0,0.9962,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,13,398.6,29.5731,0.3791,0.1444,0.184,1.0,0.1626,0.1284,0.4669,0.0,0.4289,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,14,546.6,29.5731,0.0,0.1188,0.7707,1.0,0.0,0.0639,0.1282,0.0,0.8779,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,15,445.6,29.5731,0.0,0.0,0.6845,0.2509,0.0,0.0,0.1577,0.4181,0.2076,0.1182,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,16,511.1,29.5731,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,17,729.2,29.5731,0.2564,0.0259,0.0,1.0,0.0,0.0259,0.5129,0.0,0.0,0.0,0.8702,0.1269,0.2753,0.6755
crohot,5eb72c1e9f,5,forest,18,540.8,29.5731,1.0,0.0897,0.9903,1.0,0.9951,0.0364,0.0053,0.0,0.9951,0.0,0.8702,0.1269,0.2753,0.6755
crohot,eaa69aac28,5,forest,0,133.4,-19.7387,0.0,0.1738,0.8787,1.0,0.0,0.0822,0.0712,0.0,0.9374,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,1,706.2,-19.7387,0.8541,0.175,0.5751,1.0,0.6477,0.1146,0.2496,0.0,0.7583,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,2,626.9,-19.7387,0.2549,0.2031,0.0766,1.0,0.0705,0.1938,0.5555,0.0,0.2767,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,3,451.0,-19.7387,1.0,0.0975,0.0833,1.0,0.2886,0.0926,0.503,0.0,0.2886,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,4,434.8,-19.7387,0.9632,0.1165,0.7215,1.0,0.8182,0.0661,0.1555,0.0,0.8494,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,5,374.6,-19.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,6,583.0,-19.7387,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,7,491.3,-19.7387,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,8,906.6,-19.7387,0.0,0.0,0.0,0.6901,0.0,0.0,0.5,0.0,0.0,0.1549,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,9,533.7,-19.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,10,324.0,-19.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,11,878.9,-19.7387,0.058,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,12,707.1,-19.7387,0.0,0.0,0.3811,1.0,0.0,0.0,0.3094,0.0,0.6174,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,13,353.2,-19.7387,0.2592,0.0817,0.0,1.0,0.0,0.0817,0.5409,0.0,0.0,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,14,913.5,-19.7387,0.3958,0.166,0.9386,1.0,0.3835,0.0725,0.0358,0.0,0.9688,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,15,98.5,-19.7387,0.0,0.0286,0.7837,1.0,0.0,0.0151,0.1112,0.0,0.8853,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,16,509.9,-19.7387,0.0049,0.0,0.9469,1.0,0.0048,0.0,0.0265,0.0,0.9731,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,17,427.4,-19.7387,0.1395,0.2609,0.0,1.0,0.0,0.2609,0.6305,0.0,0.0,0.0,0.8702,0.1221,0.4245,0.5637
crohot,eaa69aac28,5,forest,18,645.0,-19.7387,0.257,0.1269,0.7855,1.0,0.2278,0.0671,0.1209,0.0,0.8863,0.0,0.8702,0.1221,0.4245,0.5637
crohot,64be4f29ca,5,forest,0,608.7,49.6918,0.2603,0.143,0.1532,1.0,0.1019,0.1299,0.4839,0.0,0.3915,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,1,607.4,49.6918,0.0842,0.1632,0.2582,1.0,0.0428,0.138,0.4314,0.0,0.5081,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,2,838.3,49.6918,0.1228,0.0141,0.0,1.0,0.0,0.0141,0.5071,0.0,0.0,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,3,243.1,49.6918,0.0515,0.2385,0.0,1.0,0.0,0.2385,0.6193,0.0,0.0,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,4,145.9,49.6918,0.0054,0.1459,0.2522,1.0,0.0027,0.1238,0.4285,0.0,0.5022,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,5,566.5,49.6918,0.2242,0.0223,0.5344,1.0,0.1639,0.0152,0.238,0.0,0.731,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,6,415.1,49.6918,0.0,0.0,0.9474,1.0,0.0,0.0,0.0263,0.0,0.9733,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,7,725.9,49.6918,0.0,0.0,0.1688,1.0,0.0,0.0,0.4156,0.0,0.4108,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,8,921.2,49.6918,0.8739,0.1518,0.0,1.0,0.0,0.1518,0.5759,0.0,0.0,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,9,475.6,49.6918,0.6415,0.1148,0.7028,1.0,0.5378,0.0664,0.1656,0.0,0.8384,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,10,545.7,49.6918,1.0,0.1443,0.0223,1.0,0.1492,0.1424,0.5594,0.0,0.1492,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,11,189.5,49.6918,0.0638,0.2924,0.997,1.0,0.0637,0.1175,0.0019,0.0,0.9985,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,12,179.6,49.6918,0.1308,0.2039,0.8909,1.0,0.1234,0.0949,0.0657,0.0,0.9439,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,13,453.3,49.6918,0.0992,0.1327,0.0053,1.0,0.0072,0.1323,0.5634,0.0,0.0726,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,14,525.0,49.6918,0.2886,0.0626,0.918,1.0,0.2766,0.0281,0.0436,0.0,0.9581,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,15,328.8,49.6918,1.0,0.2873,0.9983,1.0,0.9991,0.1152,0.0011,0.0,0.9991,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,16,967.4,49.6918,0.2439,0.0182,0.3087,1.0,0.1355,0.0148,0.352,0.0,0.5556,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,17,261.0,49.6918,0.0,0.1579,0.0,1.0,0.0,0.1579,0.5789,0.0,0.0,0.0,0.8702,0.092,0.4822,0.5059
crohot,64be4f29ca,5,forest,18,829.9,49.6918,0.1337,0.1238,0.1178,1.0,0.0459,0.115,0.4957,0.0,0.3432,0.0,0.8702,0.092,0.4822,0.5059
crohot,ec3e16c97c,5,forest,0,819.1,8.5107,1.0,0.2048,0.766,1.0,0.8752,0.1107,0.1409,0.0,0.8752,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,1,137.7,8.5107,0.4138,0.0413,0.1308,0.5639,0.1496,0.0381,0.4526,0.0,0.2039,0.1929,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,2,263.7,8.5107,0.1821,0.2001,0.0002,1.0,0.0027,0.2,0.5999,0.0,0.0151,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,3,650.9,8.5107,0.8771,0.2586,0.9206,1.0,0.8415,0.1158,0.05,0.0,0.9595,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,4,405.9,8.5107,0.772,0.1033,0.4231,1.0,0.5021,0.0771,0.3183,0.0,0.6505,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,5,1134.3,8.5107,0.5237,0.0837,0.0052,1.0,0.0376,0.0835,0.5391,0.0,0.0718,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,6,175.7,8.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,7,426.3,8.5107,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,8,442.8,8.5107,0.3192,0.1559,0.0,1.0,0.0,0.1559,0.578,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,9,479.2,8.5107,0.16,0.0405,0.0916,1.0,0.0484,0.0383,0.4726,0.0,0.3027,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,10,568.3,8.5107,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,11,546.4,8.5107,0.0,0.0,0.0,0.5988,0.0,0.0,0.5,0.0,0.0,0.2006,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,12,1077.6,8.5107,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,13,317.1,8.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,14,523.9,8.5107,0.5839,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,15,586.6,8.5107,0.6922,0.1537,0.0,1.0,0.0,0.1537,0.5769,0.0,0.0,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,16,455.7,8.5107,1.0,0.0602,0.3283,1.0,0.573,0.0484,0.3561,0.0,0.573,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,17,797.5,8.5107,1.0,0.0463,0.7336,1.0,0.8565,0.0259,0.1394,0.0,0.8565,0.0,0.8702,0.1243,0.496,0.7036
crohot,ec3e16c97c,5,forest,18,309.6,8.5107,1.0,0.0175,0.4515,1.0,0.6719,0.0128,0.2791,0.0,0.6719,0.0,0.8702,0.1243,0.496,0.7036
crohot,7000a90d8b,5,forest,0,777.3,-4.6473,1.0,0.0917,0.2856,1.0,0.5344,0.076,0.39,0.0,0.5344,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,1,812.2,-4.6473,0.2416,0.1546,0.0295,1.0,0.0415,0.1518,0.5603,0.0,0.1716,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,2,448.8,-4.6473,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,3,347.5,-4.6473,0.0,0.0,0.0,0.7562,0.0,0.0,0.5,0.0,0.0,0.1219,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,4,786.3,-4.6473,0.2733,0.0747,0.0,1.0,0.0,0.0747,0.5373,0.0,0.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,5,513.5,-4.6473,0.6162,0.1232,0.0352,1.0,0.1156,0.1206,0.5419,0.0,0.1876,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,6,338.9,-4.6473,1.0,0.0326,0.8942,1.0,0.9456,0.0151,0.0546,0.0,0.9456,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,7,606.7,-4.6473,0.8569,0.387,0.9246,1.0,0.824,0.1723,0.0523,0.0,0.9616,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,8,1437.7,-4.6473,0.9912,0.1039,0.0028,1.0,0.052,0.1037,0.5504,0.0,0.0525,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,9,373.0,-4.6473,0.0,0.0,0.0,0.0516,0.0,0.0,0.5,0.0,0.0,0.4742,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,10,334.2,-4.6473,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,11,287.2,-4.6473,0.0,0.0,0.9999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,12,453.8,-4.6473,0.3654,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,13,362.0,-4.6473,0.331,0.0495,0.0,1.0,0.0,0.0495,0.5248,0.0,0.0,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,14,671.8,-4.6473,0.4023,0.1877,0.8253,1.0,0.3655,0.0948,0.1037,0.0,0.9085,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,15,380.1,-4.6473,0.0015,0.1193,0.8736,1.0,0.0014,0.0568,0.0708,0.0,0.9346,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,16,550.2,-4.6473,0.2991,0.1529,0.4905,1.0,0.2095,0.1079,0.2937,0.0,0.7004,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,17,453.4,-4.6473,1.0,0.1407,0.238,1.0,0.4879,0.1206,0.4346,0.0,0.4879,0.0,0.8702,0.1443,0.4904,0.6919
crohot,7000a90d8b,5,forest,18,364.1,-4.6473,0.4987,0.1411,0.328,1.0,0.2856,0.1134,0.3834,0.0,0.5727,0.0,0.8702,0.1443,0.4904,0.6919
